date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:20:43	95893/95893	---M-Z	200	added ('OK')	text/html	etag:%2217695-5e1506551d823-gzip%22	https://coderthemes.com/ubold/layouts/creative/pages-faqs.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/pages-faqs.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:43	116203/116203	---M-Z	200	added ('OK')	text/html	etag:%221c5eb-5e1506551e7c3-gzip%22	https://coderthemes.com/ubold/layouts/creative/pages-search-results.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/pages-search-results.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:44	95576/95576	---M-Z	200	added ('OK')	text/html	etag:%2217558-5e1506551e7c3-gzip%22	https://coderthemes.com/ubold/layouts/creative/pages-pricing.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/pages-pricing.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:44	5763/5763	---M-Z	200	added ('OK')	text/html	etag:%221683-5e1506551e7c3-gzip%22	https://coderthemes.com/ubold/layouts/creative/pages-maintenance.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/pages-maintenance.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:44	11565/11565	---M-Z	200	added ('OK')	text/html	etag:%222d2d-5e1506551d823-gzip%22	https://coderthemes.com/ubold/layouts/creative/pages-coming-soon.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/pages-coming-soon.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:44	106493/106493	---M-Z	200	added ('OK')	text/html	etag:%2219ffd-5e1506551e7c3-gzip%22	https://coderthemes.com/ubold/layouts/creative/pages-gallery.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/pages-gallery.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:45	124578/124578	---M-Z	200	added ('OK')	text/html	etag:%221e6a2-5e1506551d823-gzip%22	https://coderthemes.com/ubold/layouts/creative/layouts-vertical.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/layouts-vertical.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:45	134642/134642	---M-Z	200	added ('OK')	text/html	etag:%2220df2-5e1506551c883-gzip%22	https://coderthemes.com/ubold/layouts/creative/layouts-detached.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/layouts-detached.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:45	132474/132474	---M-Z	200	added ('OK')	text/html	etag:%222057a-5e1506551d823-gzip%22	https://coderthemes.com/ubold/layouts/creative/layouts-two-column.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/layouts-two-column.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:46	128838/128838	---M-Z	200	added ('OK')	text/html	etag:%221f746-5e1506551d823-gzip%22	https://coderthemes.com/ubold/layouts/creative/layouts-two-tone-icons.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/layouts-two-tone-icons.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:46	116858/116858	---M-Z	200	added ('OK')	text/html	etag:%221c87a-5e1506551d823-gzip%22	https://coderthemes.com/ubold/layouts/creative/layouts-preloader.html	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/layouts-preloader.html	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:46	5418/5418	---M--	200	added ('OK')	image/jpeg	etag:%22152a-5e1506f2a5c8f%22	https://coderthemes.com/ubold/layouts/creative/assets/images/users/user-10.jpg	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/images/users/user-10.jpg	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:46	8233/8233	---M--	200	added ('OK')	image/jpeg	etag:%222029-5e1506f2a6c2f%22	https://coderthemes.com/ubold/layouts/creative/assets/images/users/user-9.jpg	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/images/users/user-9.jpg	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:47	5958/5958	---M--	200	added ('OK')	image/jpeg	etag:%221746-5e1506f2a6c2f%22	https://coderthemes.com/ubold/layouts/creative/assets/images/users/user-6.jpg	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/images/users/user-6.jpg	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:47	4730/4730	---M--	200	added ('OK')	image/jpeg	etag:%22127a-5e1506f2a6c2f%22	https://coderthemes.com/ubold/layouts/creative/assets/images/users/user-7.jpg	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/images/users/user-7.jpg	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:47	7088/7088	---M--	200	added ('OK')	image/jpeg	etag:%221bb0-5e1506f2a6c2f%22	https://coderthemes.com/ubold/layouts/creative/assets/images/users/user-8.jpg	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/images/users/user-8.jpg	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:49	62673/62673	---M-Z	200	added ('OK')	application/javascript	etag:%22f4d1-5e1506f2cdd2f-gzip%22	https://coderthemes.com/ubold/layouts/creative/assets/libs/jquery-sparkline/jquery.sparkline.min.js	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/libs/jquery-sparkline/jquery.sparkline.min.js	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:50	33323/33323	---M-Z	200	added ('OK')	application/javascript	etag:%22822b-5e1506f2a8b6f-gzip%22	https://coderthemes.com/ubold/layouts/creative/assets/libs/admin-resources/jquery.vectormap/jquery-jvectormap-1.2.2.min.js	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/libs/admin-resources/jquery.vectormap/jquery-jvectormap-1.2.2.min.js	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:50	328607/328607	---MCZ	200	added ('OK')	application/javascript	etag:%225039f-5e1506f2a7bcf-gzip%22	https://coderthemes.com/ubold/layouts/creative/assets/js/vendor.min.js	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/js/vendor.min.js	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:50	2796/2796	---M-Z	200	added ('OK')	application/javascript	etag:%22aec-5e1506f2a6c2f-gzip%22	https://coderthemes.com/ubold/layouts/creative/assets/js/pages/dashboard-2.init.js	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/js/pages/dashboard-2.init.js	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:50	19328/19328	---M-Z	200	added ('OK')	application/javascript	etag:%224b80-5e1506f2a6c2f-gzip%22	https://coderthemes.com/ubold/layouts/creative/assets/js/app.min.js	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/js/app.min.js	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:51	144313/144313	---M-Z	200	added ('OK')	application/javascript	etag:%22233b9-5e1506f2aaaaf-gzip%22	https://coderthemes.com/ubold/layouts/creative/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-world-mill-en.js	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-world-mill-en.js	(from https://coderthemes.com/ubold/layouts/creative/dashboard-2.html)
15:20:52	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22207aa-5e1506f29722f%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/fa-brands-400.eot?	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/fa-brands-400d41d.eot	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:20:52	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22207aa-5e1506f29722f%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/fa-brands-400.eot	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/fa-brands-400.eot	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:20:53	89824/89824	---M--	200	added ('OK')	font/woff	etag:%2215ee0-5e1506f2981cf%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/fa-brands-400.woff	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/fa-brands-400.woff	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:20:53	76612/76612	---M--	200	added ('OK')	font/woff2	etag:%2212b44-5e1506f2981cf%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/fa-brands-400.woff2	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/fa-brands-400.woff2	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:20:53	132728/132728	---M--	200	added ('OK')	font/ttf	etag:%2220678-5e1506f2981cf%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/fa-brands-400.ttf	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/fa-brands-400.ttf	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:20:55	13584/13584	---M--	200	added ('OK')	font/woff2	etag:%223510-5e1506f2981cf%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/fa-regular-400.woff2	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/fa-regular-400.woff2	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:20:55	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228656-5e1506f2981cf%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/fa-regular-400.eot?	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/fa-regular-400d41d.eot	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:20:55	16800/16800	---M--	200	added ('OK')	font/woff	etag:%2241a0-5e1506f2981cf%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/fa-regular-400.woff	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/fa-regular-400.woff	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:20:55	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228656-5e1506f2981cf%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/fa-regular-400.eot	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/fa-regular-400.eot	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:20:56	34092/34092	---M--	200	added ('OK')	font/ttf	etag:%22852c-5e1506f2981cf%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/fa-regular-400.ttf	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/fa-regular-400.ttf	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:20:56	715890/715890	---M--	200	added ('OK')	image/svg+xml	etag:%22aec72-5e1506f2981cf%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/fa-brands-400.svg	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/fa-brands-400.svg	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:20:56	144322/144322	---M--	200	added ('OK')	image/svg+xml	etag:%22233c2-5e1506f2981cf%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/fa-regular-400.svg	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/fa-regular-400.svg	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:20:57	103300/103300	---M--	200	added ('OK')	font/woff	etag:%2219384-5e1506f29b0af%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/fa-solid-900.woff	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/fa-solid-900.woff	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:20:58	79444/79444	---M--	200	added ('OK')	font/woff2	etag:%2213654-5e1506f29b0af%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/fa-solid-900.woff2	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/fa-solid-900.woff2	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:20:59	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231896-5e1506f29916f%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/fa-solid-900.eot	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/fa-solid-900.eot	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:20:59	202616/202616	---M--	200	added ('OK')	font/ttf	etag:%2231778-5e1506f29b0af%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/fa-solid-900.ttf	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/fa-solid-900.ttf	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:20:59	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231896-5e1506f29916f%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/fa-solid-900.eot?	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/fa-solid-900d41d.eot	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:21:00	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d144-5e1506f29ef2f%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/simple-Line-Icons.eot?-i3a2kk	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/simple-Line-Icons4c82.eot	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:21:00	53368/53368	---M--	200	added ('OK')	font/ttf	etag:%22d078-5e1506f29fecf%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/simple-Line-Icons.ttf?-i3a2kk	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/simple-Line-Icons4c82.ttf	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:21:00	26384/26384	---M--	200	added ('OK')	font/woff2	etag:%226710-5e1506f29fecf%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/simple-Line-Icons.woff2?-i3a2kk	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/simple-Line-Icons4c82.woff2	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:21:02	53444/53444	---M--	200	added ('OK')	font/woff	etag:%22d0c4-5e1506f29fecf%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/simple-Line-Icons.woff?-i3a2kk	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/simple-Line-Icons4c82.woff	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:21:02	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d144-5e1506f29ef2f%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/simple-Line-Icons.eot?	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/simple-Line-Iconsd41d.eot	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:21:04	99774/99774	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22185be-5e1506f2a0e6f%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/weathericons-regular-webfont.eot	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/weathericons-regular-webfont.eot	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:21:04	197492/197492	---M--	200	added ('OK')	image/svg+xml	etag:%2230374-5e1506f29ef2f%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/simple-Line-Icons.svg?-i3a2kk	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/simple-Line-Icons4c82.svg	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:21:04	897426/897426	---M--	200	added ('OK')	image/svg+xml	etag:%22db192-5e1506f29a10f%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/fa-solid-900.svg	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/fa-solid-900.svg	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:21:04	99774/99774	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22185be-5e1506f2a0e6f%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/weathericons-regular-webfont.eot?	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/weathericons-regular-webfontd41d.eot	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:21:05	44720/44720	---M--	200	added ('OK')	font/woff2	etag:%22aeb0-5e1506f2a0e6f%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/weathericons-regular-webfont.woff2	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/weathericons-regular-webfont.woff2	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:21:05	56468/56468	---M--	200	added ('OK')	font/woff	etag:%22dc94-5e1506f2a0e6f%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/weathericons-regular-webfont.woff	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/weathericons-regular-webfont.woff	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:21:06	99564/99564	---M--	200	added ('OK')	font/ttf	etag:%22184ec-5e1506f2a0e6f%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/weathericons-regular-webfont.ttf	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/weathericons-regular-webfont.ttf	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:21:07	102536/102536	---M--	200	added ('OK')	font/woff2	etag:%2219088-5e1506f2933af%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/bootstrap-icons.woff2?524846017b983fc8ded9325d94ed40f3	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/bootstrap-icons44df.woff2	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:21:07	16166/16166	---M-Z	200	added ('OK')	text/css	etag:%223f26-5e1506f2c8f0f-gzip%22	https://coderthemes.com/ubold/layouts/creative/assets/libs/flatpickr/flatpickr.min.css	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/libs/flatpickr/flatpickr.min.css	(from https://coderthemes.com/ubold/layouts/creative/index.html)
15:21:08	10947/10947	---M-Z	200	added ('OK')	text/css	etag:%222ac3-5e1506f2dc790-gzip%22	https://coderthemes.com/ubold/layouts/creative/assets/libs/selectize/css/selectize.bootstrap3.css	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/libs/selectize/css/selectize.bootstrap3.css	(from https://coderthemes.com/ubold/layouts/creative/index.html)
15:21:08	184969/184969	---M--	200	added ('OK')	image/svg+xml	etag:%222d289-5e1506f2a0e6f%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/weathericons-regular-webfont.svg	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/weathericons-regular-webfont.svg	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:21:08	137124/137124	---M--	200	added ('OK')	font/woff	etag:%22217a4-5e1506f2933af%22	https://coderthemes.com/ubold/layouts/creative/assets/fonts/bootstrap-icons.woff?524846017b983fc8ded9325d94ed40f3	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/fonts/bootstrap-icons44df.woff	(from https://coderthemes.com/ubold/layouts/creative/assets/css/icons.min.css)
15:21:08	4499/4499	---M--	200	added ('OK')	image/jpeg	etag:%221193-5e1506f2a6c2f%22	https://coderthemes.com/ubold/layouts/creative/assets/images/users/user-3.jpg	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/images/users/user-3.jpg	(from https://coderthemes.com/ubold/layouts/creative/index.html)
15:21:09	50679/50679	---M-Z	200	added ('OK')	application/javascript	etag:%22c5f7-5e1506f2c8f0f-gzip%22	https://coderthemes.com/ubold/layouts/creative/assets/libs/flatpickr/flatpickr.min.js	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/libs/flatpickr/flatpickr.min.js	(from https://coderthemes.com/ubold/layouts/creative/index.html)
15:21:10	487973/487973	---MCZ	200	added ('OK')	application/javascript	etag:%2277225-5e1506f2ad98f-gzip%22	https://coderthemes.com/ubold/layouts/creative/assets/libs/apexcharts/apexcharts.min.js	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/libs/apexcharts/apexcharts.min.js	(from https://coderthemes.com/ubold/layouts/creative/index.html)
15:21:10	45833/45833	---M-Z	200	added ('OK')	application/javascript	etag:%22b309-5e1506f2dc790-gzip%22	https://coderthemes.com/ubold/layouts/creative/assets/libs/selectize/js/standalone/selectize.min.js	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/libs/selectize/js/standalone/selectize.min.js	(from https://coderthemes.com/ubold/layouts/creative/index.html)
15:21:10	1465/1465	---M-Z	200	added ('OK')	application/javascript	etag:%225b9-5e1506f2a6c2f-gzip%22	https://coderthemes.com/ubold/layouts/creative/assets/js/pages/dashboard-1.init.js	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/js/pages/dashboard-1.init.js	(from https://coderthemes.com/ubold/layouts/creative/index.html)
15:21:12	226496/226496	---MCZ	200	added ('OK')	application/javascript	etag:%22374c0-5e1506f2c21af-gzip%22	https://coderthemes.com/ubold/layouts/creative/assets/libs/chart.js/Chart.bundle.min.js	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/libs/chart.js/Chart.bundle.min.js	(from https://coderthemes.com/ubold/layouts/creative/dashboard-3.html)
15:21:12	51679/51679	---M-Z	200	added ('OK')	application/javascript	etag:%22c9df-5e1506f2d1bb0-gzip%22	https://coderthemes.com/ubold/layouts/creative/assets/libs/moment/min/moment.min.js	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/libs/moment/min/moment.min.js	(from https://coderthemes.com/ubold/layouts/creative/dashboard-3.html)
15:21:12	3393/3393	---M-Z	200	added ('OK')	application/javascript	etag:%22d41-5e1506f2cdd2f-gzip%22	https://coderthemes.com/ubold/layouts/creative/assets/libs/jquery.scrollto/jquery.scrollTo.min.js	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/libs/jquery.scrollto/jquery.scrollTo.min.js	(from https://coderthemes.com/ubold/layouts/creative/dashboard-3.html)
15:21:13	1073/1073	---M-Z	200	added ('OK')	application/javascript	etag:%22431-5e1506f2a6c2f-gzip%22	https://coderthemes.com/ubold/layouts/creative/assets/js/pages/jquery.chat.js	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/js/pages/jquery.chat.js	(from https://coderthemes.com/ubold/layouts/creative/dashboard-3.html)
15:21:13	2882/2882	---M-Z	200	added ('OK')	application/javascript	etag:%22b42-5e1506f2a6c2f-gzip%22	https://coderthemes.com/ubold/layouts/creative/assets/js/pages/jquery.todo.js	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/js/pages/jquery.todo.js	(from https://coderthemes.com/ubold/layouts/creative/dashboard-3.html)
15:21:14	2954/2954	---M-Z	200	added ('OK')	application/javascript	etag:%22b8a-5e1506f2a6c2f-gzip%22	https://coderthemes.com/ubold/layouts/creative/assets/js/pages/dashboard-3.init.js	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/js/pages/dashboard-3.init.js	(from https://coderthemes.com/ubold/layouts/creative/dashboard-3.html)
15:21:15	66963/66963	---M-Z	200	added ('OK')	application/javascript	etag:%2210593-5e1506f2d1bb0-gzip%22	https://coderthemes.com/ubold/layouts/creative/assets/libs/morris.js06/morris.min.js	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/libs/morris.js06/morris.min.js	(from https://coderthemes.com/ubold/layouts/creative/dashboard-4.html)
15:21:15	93167/93167	---M-Z	200	added ('OK')	application/javascript	etag:%2216bef-5e1506f2db7f0-gzip%22	https://coderthemes.com/ubold/layouts/creative/assets/libs/raphael/raphael.min.js	C:/Users/khaing/OneDrive/Desktop/THEME/ubold_theme/coderthemes.com/ubold/layouts/creative/assets/libs/raphael/raphael.min.js	(from https://coderthemes.com/ubold/layouts/creative/dashboard-4.html)
